Data;Type
0000000000000000;3
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000103020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000000000000;3
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
0000000003020050;1
0100000000000000;5
0000000000000100;5
000002000056004A;2
0000080000044000;5
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
0000000000000000;3
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
0000000000000000;3
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
0000000000000000;3
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0000040000D200B4;2
0100000009540000;5
00000F4000000000;5
0F59000000001800;5
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
0000000000000000;3
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
0000000000000000;3
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
0000000000000000;3
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
0000000000000000;3
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
0000000000000000;3
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
0000000000000000;3
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
0000000000000000;3
06830007F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
06830006F6F6F2F4;3
00000002001000BE;1
0100000009540000;5
0000040000D200B4;2
00000F4000000000;5
0F59000000001800;5
0000000000000000;3
06830006F6F6F2F4;3
